
105第1季 -0.34元
105第2季 -0.32元
105第3季 -0.18元
105第4季 -0.35元
106第1季 -0.25元
106第2季 -0.22元
106第3季 -0.23元
106第4季 -0.57元
107第1季 -0.21元
107第2季 -0.17元
107第3季 -0.24元
107第4季 -0.5元
108第1季 -0.19元
108第2季 -0.15元
108第3季 -0.24元
