105 382,761 291,284 393,539 349,669 326,722 329,941 329,385 380,947 325,969 323,490 307,668 359,320 
106 297,290 280,434 381,565 316,894 307,055 338,232 294,182 309,879 341,958 288,271 290,134 281,209 
107 350,637 235,850 336,684 275,139 270,933 242,125 316,845 315,198 315,357 291,047 270,357 314,857 
108 419,145 260,650 344,096 285,506 325,781 301,503 317,708 356,521 403,013 354,874 331,504 355,706 
109 376,518 338,245 453,779 438,402 434,499 445,526 472,512 - - - - - 
