
104第4季 -0.65元
105第1季 -0.09元
105第2季 -0.01元
105第3季 -0.11元
105第4季 -2.44元
106第1季 -0.03元
106第2季 0.46元
106第3季 0.26元
106第4季 -0.18元
107第1季 0.05元
