
105第3季 43.37% 2.69% 3.70% 0.86% 1.98% 27.00元
105第4季 49.92% 10.16% 11.92% 2.63% 6.76% 28.37元
106第1季 46.31% -2.35% -1.22% -0.16% -0.71% undefined
106第2季 45.91% -8.23% -6.48% 0.00% -2.79% undefined
106第3季 47.39% 0.35% 1.75% 0.00% 0.87% undefined
106第4季 48.55% 8.77% 7.24% 1.66% 4.23% 26.93元
107第1季 49.07% -3.82% -4.23% 0% -2.4% 26.68元
107第2季 45.82% -7.12% -3.65% -0.56% -1.83% 25.91元
