
104第4季 1.85元
105第1季 -0.19元
105第2季 0.14元
105第3季 0.54元
105第4季 1.87元
106第1季 -0.20元
106第2季 -0.72元
106第3季 0.23元
106第4季 1.12元
107第1季 -0.65元
107第2季 -0.48元
107第3季 0.63元
107第4季 1.78元
108第1季 0.09元
