
104第4季 0.53元
105第1季 0.71元
105第2季 0.25元
105第3季 -0.45元
105第4季 -0.40元
106第1季 -0.73元
106第2季 -4.40元
106第3季 -0.38元
106第4季 -2.27元
107第1季 -0.6元
107第2季 -1.05元
107第3季 -1.62元
107第4季 -0.95元
108第1季 0.92元
108第2季 -0.23元
108第3季 -0.07元
108第4季 -0.32元
109第1季 -2.75元
