
105第3季 5.74% -0.68% 7.20% 0.79% 0.93% 19.47元
105第4季 7.09% -1.35% -2.34% 0.00% -1.29% 18.86元
106第1季 3.17% -3.24% -8.19% -0.66% -2.46% undefined
106第2季 -1.06% -57.23% -51.28% 0.00% -16.50% undefined
106第3季 5.18% -0.81% -1.86% 0.00% -1.24% undefined
106第4季 2.96% -16.21% -25.46% -3.71% -13.21% 10.39元
107第1季 2.61% -5.68% -3.33% 0% -2.22% 9.82元
107第2季 -2.42% -13.26% -13.99% -1.09% -5.45% 8.94元
107第3季 -7.2% -17.17% -37.45% -2.92% -12.33% 7.1元
107第4季 0.23% 49.5% -48.05% -4.14% -16.78% 6.07元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 12.35% 1.26% -7.71% -0.3% -2.62% 6.8元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 11.1% -1.59% -7.55% -0.87% -3.22% 10.6元
