
104第4季 0.01元
105第1季 0.22元
105第2季 0.77元
105第3季 0.08元
105第4季 0.73元
106第1季 -0.57元
106第2季 1.26元
106第3季 1.48元
106第4季 0.54元
107第1季 0.46元
107第2季 0.76元
107第3季 0.79元
107第4季 0.7元
108第1季 0.16元
108第2季 0.59元
108第3季 0.23元
108第4季 0.35元
