
105第3季 6.20% 3.34% 3.15% 0.48% 0.72% 11.84元
105第4季 10.33% 2.80% 3.31% 0.00% 0.71% 12.17元
106第1季 6.04% 2.23% 1.80% 0.27% 0.31% undefined
106第2季 6.06% 2.45% 1.50% 0.00% 0.25% undefined
106第3季 3.73% -0.65% -0.39% 0.09% -0.06% undefined
106第4季 -48.47% -53.33% -54.09% -4.39% -9.02% 10.96元
107第1季 4.04% -2.11% 2.99% 0.42% 0.73% 11.04元
107第2季 1.32% -2.71% -3.5% -0.19% -0.6% 10.38元
107第3季 -6.99% -11.93% -12.03% -0.83% -2.22% 10.15元
107第4季 3.8% 0.6% 0.63% 0.16% 0.23% 10.25元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 3.65% -0.03% -0.78% -0.01% -0.25% 10.39元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 3.85% 0.27% 0.1% -0.11% -0.42% 9.54元
109第1季 4.24% 0.71% 0.12% 0.08% 0.01% 9.53元
