
104第4季 -0.12元
105第1季 -0.05元
105第2季 -0.24元
105第3季 -0.22元
105第4季 -2.76元
106第1季 1.99元
106第2季 0.05元
106第3季 0.04元
106第4季 -0.11元
107第1季 0.08元
107第2季 0.12元
107第3季 0.1元
107第4季 0.08元
108第1季 0.17元
108第2季 0.07元
108第3季 0.17元
108第4季 0.39元
109第1季 0.19元
109第2季 0.56元
