105 373,311 298,112 434,381 427,717 421,157 370,788 354,764 388,895 293,590 385,127 410,515 463,842 
106 363,865 308,357 428,434 358,213 381,948 318,948 357,742 367,333 403,016 336,159 381,565 399,796 
107 460,482 268,120 437,497 385,013 426,170 337,575 350,896 354,949 415,742 457,241 421,815 465,496 
