
104第4季 -0.25元
105第1季 1.13元
105第2季 -0.31元
105第3季 -0.06元
105第4季 0.13元
106第1季 -0.34元
106第2季 0.02元
106第3季 -1.03元
106第4季 0.5元
107第1季 -0.75元
107第2季 -0.43元
107第3季 -0.23元
107第4季 -0.18元
