
104第4季 0.25元
105第1季 0.25元
105第2季 0.01元
105第3季 -0.23元
105第4季 -0.04元
106第1季 -1.25元
106第2季 0.05元
106第3季 -0.22元
106第4季 -0.09元
107第1季 -0.39元
107第2季 -0.35元
107第3季 -0.73元
107第4季 -1.21元
108第1季 -0.22元
108第2季 -0.25元
108第3季 -0.23元
108第4季 -0.77元
109第1季 0元
109第2季 0元
