
105第3季 26.79% -1.85% -0.93% 0.04% -0.38% 16.59元
105第4季 31.37% 5.95% 2.09% 0.00% 0.58% 16.59元
106第1季 16.60% -18.23% -23.62% -1.69% -3.02% undefined
106第2季 30.65% 5.66% 5.34% 0.73% 0.83% undefined
106第3季 29.61% 5.17% 5.40% 0.72% 0.84% undefined
106第4季 33.1% 3.99% 1.33% 0.19% 0.06% 16.26元
107第1季 6.13% -31.86% -31.59% -2.29% -4.11% 15.89元
107第2季 30.59% 5.13% 1.99% 0.28% 0.13% 15.87元
107第3季 26.64% -4.97% -10.47% -0.87% -1.83% 15.36元
107第4季 18.06% -10.97% -14.39% -1.34% -2.62% 14.78元
108第1季 5.53% -35.83% -36.53% -2.56% -4.83% 14.5元
108第2季 29.8% 3.74% 0.82% 0.31% 0.23% 14.47元
108第3季 0% 0% 0% 0% 0% 0元
