
104第4季 -1.44元
105第1季 -0.21元
105第2季 -0.64元
105第3季 -0.03元
105第4季 -0.65元
106第1季 0.09元
106第2季 0.01元
106第3季 0.07元
106第4季 1.14元
107第1季 0.23元
107第2季 -0.11元
107第3季 1.89元
107第4季 -0.08元
108第1季 2.21元
108第2季 0.1元
108第3季 0.25元
108第4季 0.12元
109第1季 0.05元
