
105第3季 1.57% -24.27% -21.40% -0.14% -0.45% 20.98元
105第4季 11.23% -24.63% -19.07% -0.10% -0.36% 20.91元
106第1季 71.56% 7.35% -6.74% 0.08% -0.08% undefined
106第2季 32.74% 29.46% 29.64% 0.00% 13.38% undefined
106第3季 31.47% 24.15% 24.78% 0.00% 2.74% undefined
106第4季 12.19% -194.59% -236.21% -0.17% -0.66% 21.7元
107第1季 28.16% 20.34% 20.44% 0% 5.1% 22.72元
107第2季 21.71% 10.42% 13.19% 0.52% 1% 20.95元
107第3季 19.35% 11.77% 12.88% 0.64% 1.28% 21.22元
107第4季 21.72% -22.47% -18.81% -0.43% -0.87% 22.26元
108第1季 18% -85.02% -86.93% -0.36% -0.76% 22.05元
