
104第4季 -0.04元
105第1季 -0.17元
105第2季 -0.03元
105第3季 0.12元
105第4季 -0.22元
106第1季 -0.24元
106第2季 0.15元
106第3季 -0.07元
106第4季 -0.29元
107第1季 0.01元
107第2季 -0.1元
107第3季 -0.06元
107第4季 -0.26元
108第1季 -0.07元
108第2季 -0.06元
108第3季 0.11元
