105 3,634,985 2,682,429 3,100,259 2,589,103 3,230,971 3,295,248 3,366,647 3,184,709 2,643,755 2,826,798 2,869,616 2,780,036 
106 2,911,168 2,722,944 3,170,643 2,825,045 3,142,682 3,311,791 3,587,190 3,365,222 3,253,186 3,223,693 3,215,575 3,137,425 
107 3,878,154 2,855,979 3,376,107 3,333,455 3,689,195 3,451,032 3,694,248 3,658,571 2,983,153 2,942,568 3,116,821 2,822,395 
108 4,296,339 3,107,058 3,672,876 3,517,536 3,572,007 3,707,208 4,079,738 3,667,468 3,407,359 3,696,258 - - 
