
105第3季 21.82% 11.50% 1.77% 0.28% 0.33% 11.48元
105第4季 22.66% 9.30% 17.89% 0.00% 4.61% 11.95元
106第1季 21.95% 9.88% -8.96% -1.17% -1.77% undefined
106第2季 24.72% 13.03% 10.26% 0.00% 2.28% undefined
106第3季 23.88% 10.62% 7.89% 1.14% 1.68% undefined
106第4季 23.03% 8.08% 7.64% 1.07% 1.63% 11.79元
107第1季 21.27% 9.32% 0.19% 0.1% 0.04% 11.85元
107第2季 22.4% 5.2% 54.02% 6.59% 11.36% 12.57元
107第3季 21.27% 9.31% 1.91% 0.08% -0.01% 12.94元
107第4季 14.75% -4.23% 8.08% 0.67% 0.97% 12.92元
108第1季 17.88% 0.43% 11.25% 0.74% 1.03% 13.06元
108第2季 19.49% 1.18% 7.17% 0.77% 1.09% 11.93元
108第3季 0% 0% 0% 0% 0% 0元
