105 383,676 386,446 609,825 500,413 524,600 509,070 483,297 485,740 545,477 429,489 428,151 480,178 
106 476,424 383,074 477,416 473,463 471,033 521,728 460,067 470,606 404,775 354,705 447,026 471,221 
107 458,882 313,178 509,168 408,587 466,421 517,928 504,334 583,701 560,796 507,281 516,682 453,296 
