
104第4季 -0.14元
105第1季 -0.66元
105第2季 -0.38元
105第3季 -0.22元
105第4季 -0.12元
106第1季 0.30元
106第2季 0.55元
106第3季 0.58元
106第4季 0.93元
107第1季 0.53元
107第2季 0.63元
107第3季 0.57元
107第4季 0.64元
108第1季 0.73元
108第2季 0.82元
