
104第4季 -0.34元
105第1季 -0.25元
105第2季 -0.11元
105第3季 -0.11元
105第4季 -0.02元
106第1季 -0.19元
106第2季 -0.09元
106第3季 0.05元
106第4季 -0.06元
107第1季 -0.22元
107第2季 -0.04元
107第3季 0.02元
