
104第4季 1.38元
105第1季 3.39元
105第2季 4.89元
105第3季 -1.09元
105第4季 0.97元
106第1季 2.05元
106第2季 -0.50元
106第3季 -1.20元
106第4季 0.08元
107第1季 0.43元
107第2季 -1.12元
107第3季 -1.76元
107第4季 1.97元
108第1季 1.6元
108第2季 -0.74元
108第3季 -1.25元
108第4季 0.84元
