
104第4季 1.15元
105第1季 0.82元
105第2季 1.04元
105第3季 0.88元
105第4季 -0.51元
106第1季 0.52元
106第2季 0.03元
106第3季 0.05元
106第4季 0.02元
107第1季 0.7元
107第2季 0.99元
107第3季 2.16元
107第4季 1.68元
108第1季 1.43元
108第2季 1.41元
108第3季 1.4元
