
105第3季 14.92% 5.65% 5.22% 1.11% 2.66% 32.97元
105第4季 11.18% 0.68% -1.95% -0.29% -1.57% 32.35元
106第1季 11.82% 2.37% 3.33% 0.81% 1.62% undefined
106第2季 0.00% 0.00% 0.00% 0.00% 0.00% undefined
106第3季 10.03% 0.82% 0.92% 0.25% 0.17% undefined
106第4季 9.83% -0.26% -0.11% 0.24% 0.07% 30.3元
107第1季 12.47% 3.41% 4.32% 1.1% 2.26% 31.77元
107第2季 14.53% 5.8% 6.16% 1.43% 3.09% 32.38元
107第3季 19% 10.78% 10.19% 2.88% 6.44% 34.1元
