105 661,021 257,347 590,356 670,632 579,746 550,008 576,316 573,808 511,510 644,822 611,802 460,423 
106 287,044 314,458 393,142 440,648 598,626 544,004 624,935 488,822 639,804 509,626 530,985 400,744 
107 284,959 226,885 441,262 343,750 317,592 307,187 428,639 365,830 314,027 313,106 407,478 332,317 
108 234,709 221,417 396,969 457,884 404,686 481,884 449,532 382,448 376,439 363,705 436,171 538,961 
109 173,330 63,465 266,702 - - - - - - - - - 
