
105第1季 0.08元
105第2季 0.19元
105第3季 0.13元
105第4季 0.17元
106第1季 0.04元
106第2季 -0.24元
106第3季 0.22元
106第4季 0.09元
107第1季 0.12元
107第2季 0.07元
107第3季 -0.04元
107第4季 -0.02元
108第1季 0.14元
