
105第3季 14.22% 1.45% -3.62% -0.60% -2.11% 12.78元
105第4季 11.83% 1.73% 2.35% 0.00% 0.31% 12.78元
106第1季 19.44% 10.31% 7.48% 1.37% 2.93% undefined
106第2季 15.38% 7.39% 7.33% 0.00% 3.97% undefined
106第3季 12.04% 3.76% 5.09% 0.00% 2.86% undefined
106第4季 13.42% 4.61% 5.56% 1.31% 2.74% 13.78元
107第1季 11.12% 2.82% 4.92% 1.08% 2.18% 14.17元
107第2季 9.54% 1.78% 0.21% -0.15% -0.75% 13.63元
107第3季 15.94% 4.74% 0.61% 0.12% -0.33% 13.33元
107第4季 13.96% 0.39% -11.86% -2.17% -6.46% 12.47元
108第1季 18.82% 7.38% 7.11% 1.31% 2.8% 13.01元
108第2季 17.97% 5.93% 5.65% 1.73% 3.72% 13.33元
