105 162,227 152,008 185,275 145,779 158,431 162,969 175,875 181,760 134,342 160,858 168,053 186,265 
106 147,639 183,200 235,369 163,086 200,163 167,731 166,746 196,598 142,839 151,594 176,915 182,226 
107 196,337 125,426 210,549 147,866 157,216 166,570 203,196 238,247 165,268 165,377 172,375 182,425 
108 205,151 140,035 165,643 178,997 183,280 151,994 166,503 150,673 117,997 147,973 149,486 160,406 
