
104第4季 0.16元
105第1季 0.26元
105第2季 0.23元
105第3季 0.20元
105第4季 0.10元
106第1季 0.05元
106第2季 0.02元
106第3季 -0.02元
106第4季 -0.3元
107第1季 -0.01元
107第2季 0元
107第3季 -0.1元
107第4季 -0.32元
108第1季 -0.07元
108第2季 0.04元
108第3季 0.04元
