
104第4季 -12.33元
105第1季 -0.37元
105第2季 -0.20元
105第3季 -0.30元
105第4季 -0.14元
106第1季 -0.56元
106第2季 0.11元
106第3季 0.34元
106第4季 0.07元
107第1季 -0.24元
107第2季 0.31元
107第3季 0.79元
107第4季 -0.08元
108第1季 -0.1元
108第2季 0.02元
108第3季 0.8元
108第4季 0.17元
109第1季 -0.05元
109第2季 0.13元
