
105第3季 4.88% -12.69% -13.71% -1.30% -1.85% 11.67元
105第4季 -9.39% -35.40% -46.38% 0.00% -5.29% 11.00元
106第1季 -3.51% -19.94% -23.02% -1.73% -2.49% undefined
106第2季 2.32% -13.16% 0.88% 0.10% -0.04% undefined
106第3季 2.63% -12.25% -11.05% -1.03% -1.39% undefined
106第4季 0.74% -12.93% -9.85% -1.14% -1.6% 10.46元
107第1季 -1.72% -18.32% -22.3% -1.67% -2.31% 10.23元
107第2季 2.58% -10.45% -5.77% -0.61% -0.89% 10.17元
107第3季 9.41% -3.48% -2.24% -0.23% -0.4% 10.12元
107第4季 17.15% 2.35% 50.63% 4.52% 5.81% 10.98元
108第1季 17.71% 1.37% 9.78% 0.79% 0.91% 11.15元
