
104第4季 -0.66元
105第1季 -0.19元
105第2季 -0.13元
105第3季 -0.22元
105第4季 -0.64元
106第1季 -0.28元
106第2季 -0.01元
106第3季 -0.16元
106第4季 -0.16元
107第1季 -0.25元
107第2季 -0.09元
107第3季 -0.04元
107第4季 0.64元
