
105第3季 11.77% 5.18% 4.75% 0.00% 1.42% 21.64元
105第4季 22.15% 15.66% 14.39% 3.10% 4.93% 22.71元
106第1季 23.65% 17.01% 17.85% 3.30% 5.14% undefined
106第2季 24.90% 18.72% 19.15% 0.00% 5.00% undefined
106第3季 20.33% 13.70% 14.69% 0.00% 3.44% undefined
106第4季 14.13% 7.17% 7.24% 1.11% 1.64% 26.56元
107第1季 13.56% 5.74% 5.87% 0.75% 1.1% 26.91元
107第2季 8.82% 0.97% 1.52% -0.46% -0.73% 25.97元
107第3季 10.06% 2.42% 3.47% 0.51% 0.74% 25.76元
107第4季 6.18% -1.98% -1.29% -0.13% -0.27% 25.62元
108第1季 1.46% -7.69% -6.06% -0.86% -1.47% 25.46元
108第2季 3.71% -5.29% -4.38% -0.69% -1.18% 25元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 -2.11% -10.88% -10.18% -1.77% -2.89% 24.08元
109第1季 -1.77% -12.33% -9.84% -1.39% -2.3% 23.39元
109第2季 2.77% -5.03% -6.39% -1.28% -2.15% 22.75元
