 97 1.70 0.00 0.00 0.00 1.70
 98 2.70 0.00 0.00 0.00 2.70
 99 2.80 0.00 0.00 0.00 2.80
 100 2.00 0.00 0.00 0.00 2.00
 101 2.95 0.00 0.00 0.00 2.95
 102 4.84 0.00 0.00 0.00 4.84
 103 5.10 0.00 0.00 0.00 5.10
 104 4.72 0.00 0.00 0.00 4.72
 105 4.81 0.00 0.00 0.00 4.81
 106 5.90 0.00 0.00 0.00 5.90
 107 5.50 1.00 0.00 1.00 6.50
