
104第4季 0.92元
105第1季 1.16元
105第2季 0.21元
105第3季 -5.71元
105第4季 -0.68元
106第1季 -1.62元
106第2季 -0.65元
106第3季 0.00元
106第4季 -0.74元
107第1季 -1.07元
