
105第3季 9.40% -3.45% -6.58% -1.47% -1.98% 12.88元
105第4季 10.49% -5.76% 1.90% 0.00% 0.33% 12.86元
106第1季 11.50% -1.28% -5.22% -1.13% -1.56% undefined
106第2季 14.02% 6.20% 8.22% 0.00% 3.58% undefined
106第3季 16.07% 5.41% 7.28% 1.77% 2.48% undefined
106第4季 10.94% -0.71% -1.61% 0% -0.01% 13.4元
107第1季 19.24% 9.61% 8.57% 2.26% 3.19% 13.79元
107第2季 14.06% 3.21% 5.44% 0.87% 1.22% 13.12元
107第3季 -0.08% -10.38% -31.17% -5.63% -7.73% 11.87元
