 97 0.00 0.00 0.00 0.00 0.00
 98 0.60 0.00 0.00 0.00 0.60
 99 1.10 0.00 0.00 0.00 1.10
 100 0.00 0.00 0.00 0.00 0.00
 101 0.00 0.00 0.00 0.00 0.00
 102 0.50 0.00 0.00 0.00 0.50
 103 0.40 0.00 0.00 0.00 0.40
 104 0.00 0.00 0.00 0.00 0.00
 105 0.00 0.00 0.00 0.00 0.00
 106 0.00 0.00 0.00 0.00 0.00
 107 0.00 0.00 0.00 0.00 0.00
