105 938,260 703,650 691,316 696,211 585,803 495,568 489,297 587,365 710,309 778,161 798,202 611,074 
106 764,804 555,771 523,717 558,009 515,934 420,346 423,450 512,491 567,956 711,502 687,257 582,109 
107 563,060 531,887 552,982 506,179 489,978 397,167 374,699 438,312 536,781 623,809 610,639 521,050 
108 538,937 393,459 460,857 409,675 381,683 323,246 316,990 346,690 422,441 490,348 536,548 430,058 
