 97 0.20 0.40 0.00 0.40 0.60
 98 0.30 0.30 0.00 0.30 0.60
 99 0.30 0.10 0.00 0.10 0.40
 100 0.00 0.00 0.00 0.00 0.00
 101 0.30 0.10 0.00 0.10 0.40
 102 0.30 0.05 0.00 0.05 0.35
 103 0.29 0.00 0.00 0.00 0.29
 104 0.35 0.00 0.00 0.00 0.35
 105 0.70 0.00 0.00 0.00 0.70
 106 0.80 0.00 0.00 0.00 0.80
