
105第3季 4.23% 1.09% 1.15% 0.94% 3.14% 15.10元
105第4季 4.71% 1.48% 0.75% 0.00% 2.08% 15.52元
106第1季 3.40% 0.49% 1.16% 0.95% 3.33% undefined
106第2季 3.82% 0.51% 0.21% 0.00% 0.41% undefined
106第3季 4.01% 1.19% 1.16% 0.00% 3.82% undefined
106第4季 5.16% 1.86% 1.78% 1.46% 4.92% 15.66元
107第1季 3.7% 0.33% 0.42% 0.6% 0.86% 15.67元
107第2季 4.7% 2.11% 1.12% 1.04% 2.59% 15.54元
107第3季 5.32% 2.01% 1.37% 1.25% 3.27% 15.34元
