
104第4季 -2.66元
105第1季 1.07元
105第2季 1.08元
105第3季 1.54元
105第4季 0.51元
106第1季 1.70元
106第2季 1.78元
106第3季 1.74元
106第4季 0.8元
107第1季 1元
107第2季 1.56元
107第3季 1.37元
107第4季 0.56元
108第1季 1.36元
108第2季 0.95元
108第3季 1.72元
108第4季 0.75元
