
105第1季 0.26元
105第2季 0.30元
105第3季 0.42元
105第4季 0.35元
106第1季 0.26元
106第2季 0.20元
106第3季 1.06元
106第4季 0.46元
107第1季 1.17元
107第2季 1.12元
107第3季 0.87元
107第4季 0.38元
108第1季 0.15元
108第2季 0.48元
108第3季 0.03元
108第4季 0.28元
109第1季 0.03元
