
105第3季 14.68% -2.44% -4.22% -1.60% -5.05% 5.05元
105第4季 12.05% -8.95% -13.14% 0.00% -17.99% 4.31元
106第1季 13.75% -2.40% 13.56% 6.10% 16.02% undefined
106第2季 14.52% -1.58% -1.50% 0.00% -1.91% undefined
106第3季 14.07% -1.46% -0.34% 0.00% -0.48% undefined
106第4季 12.59% -3.98% -19.97% -11.28% -33.6% 7.46元
107第1季 14.35% -1.22% -1.12% 0% -1.96% 7.38元
107第2季 11.84% -1.14% -1.62% -1.52% -6.11% 6.98元
107第3季 11.94% -2.1% -3.45% -1.77% -8.09% 6.48元
107第4季 18.76% 2.39% -1.76% -1.61% -7.83% 6.26元
108第1季 14.69% 0.9% 0.98% 0.61% 1.12% 6.37元
108第2季 11.77% -2.18% -3.59% -2.7% -13.8% 5.72元
108第3季 14.25% 2.04% 1.15% 0.78% 2.18% 5.77元
109第1季 12.31% -0.85% -0.76% -0.54% -4.29% 5.58元
