105 6,682,321 3,976,725 5,965,937 5,323,719 5,886,594 6,985,644 6,809,967 8,331,877 8,028,403 8,645,124 8,787,449 8,538,386 
106 6,846,741 4,905,589 5,795,730 5,724,533 7,009,746 7,961,004 8,642,673 8,591,408 9,671,606 9,033,119 10,012,630 9,863,950 
107 9,448,229 7,143,323 7,532,872 8,544,705 8,628,877 8,750,704 8,642,561 8,659,047 8,069,456 8,455,132 9,083,812 8,390,762 
108 9,610,233 7,245,373 8,159,465 8,688,309 8,466,627 7,603,175 9,976,930 9,361,347 8,620,518 9,080,710 10,088,221 10,894,866 
