
104第4季 -3.94元
105第1季 -0.32元
105第2季 -0.34元
105第3季 -0.01元
105第4季 -0.42元
106第1季 -0.16元
106第2季 -0.14元
106第3季 2.07元
106第4季 -0.08元
107第1季 -0.83元
107第2季 -7.07元
107第3季 -0.18元
107第4季 -0.23元
