
104第4季 -0.21元
105第1季 -0.18元
105第2季 0.21元
105第3季 0.13元
105第4季 0.38元
106第1季 0.04元
106第2季 0.23元
106第3季 0.07元
106第4季 -0.16元
107第1季 0.14元
107第2季 0.02元
107第3季 0.1元
107第4季 -0.19元
108第1季 0元
108第2季 0.13元
108第3季 0.08元
108第4季 1.1元
109第1季 -0.14元
109第2季 -0.06元
