
104第4季 -0.30元
105第1季 0.15元
105第2季 0.15元
105第3季 0.05元
105第4季 0.21元
106第1季 -0.09元
106第2季 0.24元
106第3季 0.40元
106第4季 0元
107第1季 0.13元
107第2季 0.22元
107第3季 0.01元
107第4季 -0.12元
108第1季 0.01元
108第2季 -0.41元
108第3季 -0.31元
108第4季 -0.68元
109第1季 -0.08元
109第2季 -0.28元
