
105第3季 2.75% -2.10% -5.62% -0.67% -1.61% 11.45元
105第4季 6.93% 2.31% 7.29% 0.00% 2.22% 11.69元
106第1季 8.73% 4.93% -4.36% -0.54% -1.41% undefined
106第2季 -3.72% -8.54% -6.76% -0.76% -1.95% undefined
106第3季 5.25% 1.00% 1.08% 0.28% 0.41% undefined
106第4季 9.13% 4.81% 2.96% 0.6% 1.06% 12.07元
107第1季 4.89% 1.2% -1.34% 0% -0.17% 11.94元
107第2季 5.5% 1.54% 10.37% 2.01% 3.54% 12.31元
107第3季 4.25% 0.22% 2.73% 0.66% 1.08% 12.55元
107第4季 -9.73% -13.96% -10.36% -1.43% -2.76% 11.9元
108第1季 6.57% 2.04% 3.89% 0.72% 1.14% 12.1元
108第2季 -0.47% -4.78% 0.95% 0.3% 0.42% 11.81元
