
105第3季 11.84% -4.35% -2.39% -0.80% -1.02% 40.43元
105第4季 18.85% 2.56% 3.67% 0.00% 1.91% 42.13元
106第1季 28.75% 3.80% 5.13% 1.20% 1.49% undefined
106第2季 26.78% 7.93% 9.27% 0.00% 3.69% undefined
106第3季 19.33% 6.64% 7.12% 0.00% 3.77% undefined
106第4季 49.32% 12.64% 13.38% 2.53% 3% 44.5元
107第1季 45.84% 14.88% 16.98% 3.48% 4.12% 45.49元
107第2季 46.26% 19.25% 15.3% 3.3% 4.12% 48.78元
107第3季 41.84% 12.2% 13.39% 2.34% 3.09% 49.88元
107第4季 13.16% -11.65% -8.64% -1.76% -2.32% 48.87元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 39.68% 7.99% 9.9% 1.88% 2.48% 51.52元
108第3季 46.36% 11.81% 16.24% 2.59% 3.66% 53.69元
