
107第2季 22.02% 10.17% 10.3% 3.33% 4.66% 17.59元
107第3季 26.88% 19.74% 19.76% 8.54% 11.81% 18.64元
107第4季 21.19% 8.24% 8.14% 3.27% 4.79% 18.98元
108第1季 14.3% -4.3% -3.04% -0.53% -0.94% 18.8元
108第2季 8.67% -14.4% -13.57% -2.09% -3.56% 16.59元
108第3季 9.44% -8.38% -9.06% -2.29% -3.92% 15.11元
108第4季 20.92% 11.2% 10.91% 5.48% 9.67% 16.47元
109第1季 -10.46% -47.64% -43.78% -5.25% -9.35% 14.98元
109第2季 -66.33% -157.91% -154.2% -7.76% -13.61% 12.89元
