
104第4季 0.23元
105第1季 0.27元
105第2季 0.43元
105第3季 0.26元
105第4季 0.20元
106第1季 0.29元
106第2季 0.21元
106第3季 0.34元
106第4季 0.22元
107第1季 0.24元
107第2季 0.26元
107第3季 0.11元
107第4季 -0.09元
