
104第4季 -0.39元
105第1季 0.25元
105第2季 -0.22元
105第3季 -0.21元
105第4季 -0.05元
106第1季 -0.16元
106第2季 0.08元
106第3季 0.13元
106第4季 0.07元
107第1季 0.12元
107第2季 0.01元
107第3季 -0.13元
107第4季 0.1元
108第1季 0.15元
108第2季 -0.08元
108第3季 -0.06元
108第4季 -0.68元
