105 222,044 151,138 259,379 233,988 243,694 242,240 208,749 205,976 178,463 201,308 197,622 197,820 
106 201,717 144,244 193,115 179,595 199,754 188,438 200,429 269,609 222,519 189,539 191,745 238,164 
107 230,609 123,333 189,881 216,770 257,356 219,913 192,120 258,999 209,121 193,371 187,423 198,588 
