
104第4季 0.89元
105第1季 0.71元
105第2季 0.35元
105第3季 0.17元
105第4季 0.44元
106第1季 -0.42元
106第2季 0.28元
106第3季 0.20元
106第4季 0.04元
107第1季 -0.3元
107第2季 0.5元
