
105第3季 13.55% 6.75% 2.31% 0.51% 0.68% 22.43元
105第4季 12.28% 1.04% 6.26% 0.00% 1.88% 22.77元
106第1季 13.11% 3.53% -7.71% -1.46% -1.87% undefined
106第2季 10.47% 1.73% 4.20% 0.00% 1.26% undefined
106第3季 10.69% 2.15% 3.77% 0.71% 0.91% undefined
106第4季 9.59% -1.2% 0.75% 0.09% 0.11% 21.4元
107第1季 5.36% -5.04% -9.01% -1.15% -1.43% 21.16元
107第2季 9.32% 0.03% 9.16% 1.77% 2.29% 21.22元
107第3季 10.18% 0.41% 2.47% 0.91% 1.16% 21.36元
107第4季 8.09% -2.61% 10.52% 1.61% 2.06% 21.83元
108第1季 4.2% -4.59% -3.86% -0.65% -0.84% 21.76元
108第3季 0% 0% 0% 0% 0% 0元
