
104第4季 0.24元
105第1季 0.03元
105第2季 0.03元
105第3季 0.01元
105第4季 0.16元
106第1季 0.03元
106第2季 0.01元
106第3季 0.02元
106第4季 0.94元
107第1季 -0.05元
107第2季 -0.29元
107第3季 -0.16元
107第4季 -0.18元
108第1季 -0.08元
