
104第4季 0.60元
105第1季 0.41元
105第2季 0.69元
105第3季 0.63元
105第4季 0.88元
106第1季 0.16元
106第2季 0.54元
106第3季 0.83元
106第4季 0.57元
107第1季 -0.2元
107第2季 0.73元
107第3季 0.56元
107第4季 0.49元
108第1季 0.38元
108第2季 0.6元
108第3季 0.47元
108第4季 0.35元
109第1季 -0.2元
109第2季 0.57元
