
104第4季 0.69元
105第1季 0.21元
105第2季 -0.23元
105第3季 0.26元
105第4季 0.18元
106第1季 -0.14元
106第2季 0.01元
106第3季 0.73元
106第4季 0.07元
107第1季 -1.23元
107第2季 -0.83元
107第3季 0.15元
107第4季 -0.77元
108第1季 -0.83元
108第2季 -0.43元
108第3季 0.04元
108第4季 -0.22元
