105 10,106,079 9,749,684 8,713,744 8,428,519 11,151,147 10,187,215 10,571,724 10,146,401 11,217,865 10,735,881 12,129,072 11,353,512 
106 12,713,311 10,275,122 11,546,538 10,818,008 13,534,968 12,654,986 14,313,922 13,763,911 13,447,405 12,425,499 12,593,533 12,367,770 
107 13,038,444 12,447,767 11,283,332 12,535,774 12,831,337 13,522,678 14,482,922 14,958,617 15,308,182 15,269,163 16,361,096 17,138,877 
108 16,825,925 14,266,750 14,554,888 15,309,434 16,143,480 15,713,827 16,816,230 16,150,698 16,809,235 15,986,060 16,120,212 15,477,345 
