
105第3季 4.86% 1.83% 1.51% 0.63% 1.22% 11.02元
105第4季 9.41% 4.98% 3.89% 0.00% 2.26% 11.27元
106第1季 7.44% 2.33% 2.39% 0.51% 0.98% undefined
106第2季 8.93% 1.84% 0.95% 0.00% 0.01% undefined
106第3季 9.10% 1.17% 0.20% 0.00% 0.22% undefined
106第4季 11.53% 2.19% 0.89% 2.71% 5.06% 13.49元
107第1季 13.75% -0.2% -1.13% 0.42% 0.62% 13.38元
107第2季 12.79% 4.37% 5.1% 1.37% 2.55% 13.8元
107第3季 12.11% 0.99% -34.35% -6.68% -13.98% 11.79元
107第4季 -16.66% -38.49% -44.92% -3.56% -7.64% 10.94元
108第1季 13.43% 1.05% -4.64% -0.02% -0.25% 10.94元
108第2季 5.97% -17.48% -4.74% -0.55% -1.46% 10.86元
108第3季 0% 0% 0% 0% 0% 0元
