
104第4季 0.13元
105第1季 -0.18元
105第2季 0.00元
105第3季 0.05元
105第4季 0.33元
106第1季 0.12元
106第2季 -0.06元
106第3季 -0.04元
106第4季 0.03元
107第1季 -0.1元
107第2季 0.21元
107第3季 0.29元
107第4季 0.08元
108第1季 0.1元
108第2季 0.07元
108第3季 0.14元
