105 - - - - - - - - 355,613 461,301 462,292 404,976 
106 235,614 330,731 370,506 351,002 363,547 483,182 386,944 464,676 476,559 441,424 547,094 453,221 
107 446,476 214,866 487,463 509,284 670,241 547,468 489,920 466,680 562,646 663,503 506,857 629,790 
108 563,689 290,439 668,982 566,613 543,091 - - - - - - - 
