
105第4季 0.00% 0.00% 11.84% 0.10% 2.27% -
106第1季 0.00% 0.00% -20.02% -0.09% -2.06% undefined
106第2季 0.00% 0.00% 22.95% 0.14% 3.24% undefined
106第3季 0.00% 0.00% 43.38% 0.27% 6.04% undefined
106第4季 0% 0% -2.55% 0.01% 0.25% 13.87元
107第1季 0% 0% 53.96% 0.48% 9.91% 0元
107第2季 0% 0% 6.14% 0.01% 0.26% 14.18元
107第3季 0% 0% 21.53% 0.08% 1.59% 14.77元
107第4季 0% 0% -31.9% -0.25% -5.58% 11.8元
108第1季 0% 0% 25.51% 0.15% 3.47% 14.26元
108第2季 0% 0% 22.58% 0.14% 2.87% 15.22元
108第3季 0% 0% 32.48% 0.21% 4.4% 15.17元
108第4季 0% 0% -23.46% -0.06% -1.25% 15.42元
109第1季 0% 0% 18.66% 0.17% 3.86% 11.81元
